60520000;"Experimental payload services.";"/";"/"
60600000;"Water transport services.";"61000000";"Water transport services."
;"#N/A";"61100000";"Passenger transport services by water."
;"#N/A";"61200000";"Transport by water of freight."
;"#N/A";"61210000";"Transport by water of refrigerated goods."
;"#N/A";"61220000";"Transport by water of oil."
;"#N/A";"61230000";"Transport by water of bulk goods."
;"#N/A";"61240000";"Transport by water of container freight."
60610000;"Ferry transport services.";"61110000";"Ferry transport services."
60620000;"Transport by water of mail.";"61250000";"Transport by water of mail."
60630000;"Cable-laying ship services.";"61300000";"Cable-laying ship services."
60640000;"Shipping operations.";"61400000";"Shipping operations."
60650000;"Hire of water transport equipment with crew.";"61500000";"Hire of water transport equipment with crew."
60651000;"Hire of vessels with crew.";"61510000";"Hire of vessels with crew."
60651100;"Hire of sea-going vessels with crew.";"61511000";"Hire of sea-going vessels with crew."
60651200;"Hire of inland waterway vessels with crew.";"61512000";"Hire of inland waterway vessels with crew."
60651300;"Anti-pollution ship services.";"61513000";"Anti-pollution ship services."
60651400;"Heavy-lift ship services.";"61514000";"Heavy-lift ship services."
60651500;"Standby ship services.";"61515000";"Standby ship services."
60651600;"Offshore supply ship services.";"61516000";"Offshore supply ship services."
60653000;"Hire of boats with crew.";"61530000";"Hire of boats with crew."
63000000;"Supporting and auxiliary transport services; travel agencies services.";"63000000";"Supporting and auxiliary transport services; travel agencies services."
63100000;"Cargo handling and storage services.";"63100000";"Cargo handling and storage services."
63110000;"Cargo handling services.";"63110000";"Cargo handling services."
63111000;"Container handling services.";"63111000";"Container handling services."
63112000;"Baggage handling services.";"63112000";"Baggage handling services."
63112100;"Passenger baggage handling services.";"63112100";"Passenger baggage handling services."
63112110;"Baggage collection services.";"63112110";"Baggage collection services."
63120000;"Storage and warehousing services.";"63120000";"Storage and warehousing services."
63121000;"Storage and retrieval services.";"63121000";"Storage and retrieval services."
63121100;"Storage services.";"63121100";"Storage services."
63121110;"Gas storage services.";"63121110";"Gas storage services."
63122000;"Warehousing services.";"63122000";"Warehousing services."
63500000;"Travel agency, tour operator and tourist assistance services.";"63500000";"Travel agency, tour operator and tourist assistance services."
63510000;"Travel agency and similar services.";"63510000";"Travel agency and similar services."
63511000;"Organisation of package tours.";"63511000";"Organisation of package-tours."
63512000;"Sale of travel tickets and package tours services.";"63512000";"Sale of travel tickets and package-tours services."
63513000;"Tourist information services.";"63513000";"Tourist information services."
63514000;"Tourist guide services.";"63514000";"Tourist guide services."
63515000;"Travel services.";"63515000";"Travel services."
63516000;"Travel management services.";"63516000";"Travel management services."
63520000;"Transport agency services.";"63520000";"Transport agency services."
63521000;"Freight transport agency services.";"63521000";"Freight transport agency services."
63522000;"Ship brokerage services.";"63522000";"Ship brokerage services."
63523000;"Port and forwarding agency services.";"63523000";"Port and forwarding agency services."
63524000;"Transport document preparation services.";"63524000";"Transport document preparation services."
63700000;"Support services for land, water and air transport.";"/";"/"
63710000;"Support services for land transport.";"63200000";"Support services for land transport."
63711000;"Support services for railway transport.";"63210000";"Support services for railway transport."
63711100;"Train monitoring services.";"74322000";"Train-monitoring services."
63711200;"Moving workshops services.";"/";"/"
63712000;"Support services for road transport.";"63220000";"Support services for road transport."
63712100;"Bus station services.";"63221000";"Bus station services."
63712200;"Highway operation services.";"63222000";"Highway operation services."
63712210;"Highway toll services.";"63222100";"Highway toll services."
63712300;"Bridge and tunnel operation services.";"63223000";"Bridge and tunnel operation services."
63712310;"Bridge operating services.";"63223100";"Bridge operating services."
63712311;"Bridge toll services.";"63223110";"Bridge toll services."
63712320;"Tunnel operation services.";"63223200";"Tunnel operation services."
63712321;"Tunnel toll services.";"63223210";"Tunnel toll services."
63712400;"Parking services.";"63224000";"Parking services."
63712500;"Weighbridge services.";"63225000";"Weighbridge services."
63712600;"Vehicle refuelling services.";"63226000";"Vehicle refuelling services."
63712700;"Traffic control services.";"74321000";"Traffic-control services."
63712710;"Traffic monitoring services.";"74321100";"Traffic-monitoring services."
63720000;"Support services for water transport.";"63300000";"Support services for water transport."
63721000;"Port and waterway operation services and associated services.";"63310000";"Port and waterway operation services and associated services."
63721100;"Bunkering services.";"63311000";"Bunkering services."
63721200;"Port operation services.";"63312000";"Port operation services."
63721300;"Waterway operation services.";"63313000";"Waterway operation services."
63721400;"Ship refuelling services.";"63314000";"Ship refuelling services."
63721500;"Passenger terminal operation services.";"63315000";"Passenger terminal operation services."
63722000;"Ship-piloting services.";"63320000";"Ship-piloting services."
63723000;"Berthing services.";"63330000";"Berthing services."
63724000;"Navigation services.";"63340000";"Navigation services."
63724100;"Offshore positioning services.";"63341000";"Offshore positioning services."
63724110;"Lightship positioning services.";"63341100";"Lightship positioning services."
63724200;"Lightship services.";"63342000";"Lightship services."
63724300;"Buoy positioning services.";"63343000";"Buoy positioning services."
63724310;"Buoy marking services.";"63343100";"Buoy marking services."
63724400;"Lighthouse services.";"63344000";"Lighthouse services."
63725000;"Salvage and refloating services.";"63350000";"Salvage and refloating services."
63725100;"Vessel-salvaging services.";"63351000";"Vessel-salvaging services."
63725200;"Standby vessel services.";"63352000";"Standby vessel services."
63725300;"Vessel refloating services.";"63353000";"Vessel refloating services."
63726000;"Miscellaneous water transport support services.";"63360000";"Miscellaneous water transport support services."
63726100;"Vessel registration services.";"63361000";"Vessel registration services."
63726200;"Ice breaking services.";"63362000";"Ice breaking services."
63726300;"Vessel storage services.";"63363000";"Vessel storage services."
63726400;"Ship chartering services.";"63364000";"Ship chartering services."
63726500;"Vessel laying-up services.";"63365000";"Vessel laying-up services."
63726600;"Ship-operating services.";"63366000";"Ship-operating services."
63726610;"Ship-launching services.";"63366100";"Ship-launching services."
63726620;"ROV services.";"63366200";"ROV services."
63726700;"Fishing-vessel services.";"63367000";"Fishing-vessel services."
63726800;"Research vessel services.";"63368000";"Research vessel services."
63726900;"Anchor handling services.";"63369000";"Anchor handling services."
63727000;"Towing and pushing services of ships.";"63370000";"Towing and pushing services of ships."
63727100;"Towing services.";"63371000";"Towing services."
63727200;"Pushing services.";"63372000";"Pushing services."
63730000;"Support services for air transport.";"63400000";"Support services for air transport."
63731000;"Airport operation services.";"63410000";"Airport operation services."
63731100;"Airport slot coordination services.";"/";"/"
63732000;"Air-traffic control services.";"63420000";"Air-traffic control services."
63733000;"Aircraft refuelling services.";"63430000";"Aircraft refuelling services."
63734000;"Hangar services.";"/";"/"
64000000;"Postal and telecommunications services.";"64000000";"Postal and telecommunications services."
64100000;"Post and courier services.";"64100000";"Post and courier services."
64110000;"Postal services.";"64110000";"Postal services."
64111000;"Postal services related to newspapers and periodicals.";"64111000";"Postal services related to newspapers and periodicals."
64112000;"Postal services related to letters.";"64112000";"Postal services related to letters."
64113000;"Postal services related to parcels.";"64113000";"Postal services related to parcels."
64114000;"Post office counter services.";"64114000";"Post office counter services."
64115000;"Mailbox rental.";"64115000";"Mailbox rental."
64116000;"Post-restante services.";"64116000";"Post-restante services."
64120000;"Courier services.";"64120000";"Courier services."
64121000;"Multi-modal courier services.";"64121000";"Multi-modal courier services."
64121100;"Mail delivery services.";"64121100";"Mail delivery services."
64121200;"Parcel delivery services.";"64121200";"Parcel delivery services."
64122000;"Internal office mail and messenger services.";"64122000";"Internal office mail and messenger services."
64200000;"Telecommunications services.";"64200000";"Telecommunications services.(2)"
64210000;"Telephone and data transmission services.";"64210000";"Telephone and data transmission services.(2)"
64211000;"Public-telephone services.";"64211000";"Public-telephone services.(2)"
64211100;"Local telephone services.";"/";"/"
64211200;"Long distance telephone services.";"/";"/"
64212000;"Mobile-telephone services.";"64212000";"Mobile-telephone services.(2)"
64212100;"Short Message Service (SMS) services.";"/";"/"
64212200;"Enhanced Messaging Service (EMS) services.";"/";"/"
64212300;"Multimedia Message Service (MMS) services.";"/";"/"
64212400;"Wireless Application Protocol (WAP) services.";"/";"/"
64212500;"General Packet Radio Services (GPRS) services.";"/";"/"
64212600;"Enhanced Data for GSM Evolution (EDGE) services.";"/";"/"
64212700;"Universal Mobile Telephone System (UMTS) services.";"/";"/"
64212800;"Pay phone provider services.";"/";"/"
64212900;"Pre paid phone card provider services.";"/";"/"
64213000;"Shared-business telephone network services.";"64213000";"Shared-business telephone network services.(2)"
64214000;"Dedicated-business telephone network services.";"64214000";"Dedicated-business telephone network services.(2)"
64214100;"Satellite circuit rental services.";"64214100";"Satellite circuit rental services.(2)"
64214200;"Telephone switchboard services.";"64214200";"Telephone switchboard services.(2)"
64214400;"Communication land-line rental.";"64214400";"Communication land-line rental.(2)"
64215000;"IP Telephone services.";"/";"/"
64216000;"Electronic message and information services.";"64216000";"Electronic message and information services.(2)"
64216100;"Electronic message services.";"64216100";"Electronic message services.(2)"
64216110;"Electronic data exchange services.";"64216110";"Electronic data exchange services.(2)"
64216120;"Electronic mail services.";"64216120";"Electronic mail services.(2)"
64216130;"Telex services.";"64216130";"Telex services.(2)"
64216140;"Telegraph services.";"64216140";"Telegraph services.(2)"
64216200;"Electronic information services.";"64216200";"Electronic information services.(2)"
64216210;"Value-added information services.";"64216210";"Value-added information services.(2)"
64216300;"Teletext services.";"64216300";"Teletext services.(2)"
64220000;"Telecommunication services except telephone and data transmission services.";"64220000";"Telecommunication services except telephone and data transmission services.(2)"
64221000;"Interconnection services.";"64221000";"Interconnection services.(2)"
64222000;"Teleworking services.";"64222000";"Teleworking services.(2)"
64223000;"Paging services.";"64223000";"Paging services.(2)"
64224000;"Teleconferencing services.";"64224000";"Teleconferencing services.(2)"
64225000;"Air-to-ground telecommunications services.";"64225000";"Air-to-ground telecommunications services.(2)"
64226000;"Telematics services.";"64226000";"Telematics services.(2)"
64227000;"Integrated telecommunications services.";"64227000";"Integrated telecommunications services.(2)"
"64228000(6)";"Television and radio broadcast transmission services.";"64228000";"Television and radio broadcast transmission services.(2)(7)"
"64228100(6)";"Television broadcast transmission services.";"64228100";"Television broadcast transmission services.(2)(7)"
"64228200(6)";"Radio broadcast transmission services.";"64228200";"Radio broadcast transmission services.(2)(7)"
65000000;"Public utilities.";"65000000";"Public utilities."
65100000;"Water distribution and related services.";"65100000";"Water distribution and related services."
65110000;"Water distribution.";"65110000";"Water distribution."
65111000;"Drinking-water distribution.";"65111000";"Drinking-water distribution."
65120000;"Operation of a water-purification plant.";"65120000";"Operation of a water-purification plant."
65121000;"Water demineralisation services.";"/";"/"
65122000;"Water desalination services.";"/";"/"
65123000;"Water softening services.";"/";"/"
65130000;"Operation of water supplies.";"65130000";"Operation of water supplies."
65200000;"Gas distribution and related services.";"65200000";"Gas distribution and related services."
65210000;"Gas distribution.";"65210000";"Gas distribution."
65300000;"Electricity distribution and related services.";"65300000";"Electricity distribution and related services."
65310000;"Electricity distribution.";"65310000";"Electricity distribution."
65320000;"Operation of electrical installations.";"65320000";"Operation of electrical installations."
65400000;"Other sources of energy supplies and distribution.";"65400000";"Other sources of energy supplies and distribution."
65410000;"Operation of a power plant.";"65410000";"Operation of a power plant."
65500000;"Meter reading service.";"65500000";"Meter reading service."
66000000;"Financial and insurance services.";"66000000";"Financial intermediation services."
;"#N/A";"67000000";"Services auxiliary to financial intermediation."
"66100000(2)";"Banking and investment services.";"67100000";"Services auxiliary to financial intermediation, except to insurance and pension funding.(3)"
"66110000(2)";"Banking services.";"66100000";"Financial intermediation services, except investment banking, insurance services and pension services.(3)"
"66111000(2)";"Central bank services.";"66110000";"Central bank services.(3)"
"66112000(2)";"Deposit services.";"66120000";"Deposit services.(3)"
"66113000(2)";"Credit granting services.";"66130000";"Credit granting services.(3)"
"66113100(2)";"Micro-credit granting services.";"/";"/"
"66114000(2)";"Financial leasing services.";"66140000";"Financial leasing services.(3)"
"66115000(2)";"International payment transfer services.";"/";"/"
"66120000(2)";"Investment banking services and related services.";"66200000";"Investment banking services.(3)"
;"#N/A";"67110000";"Services related to investment banking.(3)"
;"#N/A";"67113000";"Other services related to investment banking.(3)"
"66121000(2)";"Mergers and acquisition services.";"67111000";"Mergers and acquisition services.(3)"
"66122000(2)";"Corporate finance and venture capital services.";"67112000";"Corporate finance and venture capital services.(3)"
"66130000(2)";"Brokerage and related securities and commodities services.";"67120000";"Brokerage and related securities and commodities services.(3)"
"66131000(2)";"Security brokerage services.";"67121000";"Security brokerage services.(3)"
"66131100(2)";"Pension investment services.";"67121100";"Pension investment services.(3)"
"66132000(2)";"Commodity brokerage services.";"67122000";"Commodity brokerage services.(3)"
"66133000(2)";"Processing and clearing services.";"67123000";"Processing and clearing services.(3)"
"66140000(2)";"Portfolio management services.";"67130000";"Portfolio management, trust and custody services.(3)"
;"#N/A";"67131000";"Portfolio management services.(3)"
"66141000(2)";"Pension fund management services.";"67131100";"Pension fund management services.(3)"
"66150000(2)";"Financial markets administration services.";"67140000";"Financial markets administration services.(3)"
"66151000(2)";"Financial market operational services.";"67141000";"Financial market operational services.(3)"
"66151100(2)";"Electronic marketplace retailing services.";"/";"/"
"66152000(2)";"Financial market regulatory services.";"67142000";"Financial market regulatory services.(3)"
"66160000(2)";"Trust and custody services.";"/";"/"
"66161000(2)";"Trust services.";"67130000";"Portfolio management, trust and custody services.(3)"
;"#N/A";"67132000";"Trust services.(3)"
"66162000(2)";"Custody services.";"67130000";"Portfolio management, trust and custody services.(3)"
;"#N/A";"67133000";"Custody services.(3)"
"66170000(2)";"Financial consultancy, financial transaction processing and clearing-house services.";"67150000";"Other services auxiliary to financial intermediation, except to insurance and pension funding.(3)"
"66171000(2)";"Financial consultancy services.";"67151000";"Financial consultancy services.(3)"
"66172000(2)";"Financial transaction processing and clearing-house services.";"67153000";"Financial transaction processing and clearing-house services.(3)"
"66180000(2)";"Foreign exchange services.";"67152000";"Foreign exchange services.(3)"
"66190000(2)";"Loan brokerage services.";"67154000";"Loan brokerage services.(3)"
66500000;"Insurance and pension services.";"66300000";"Insurance and pension services, except compulsory social security services."
66510000;"Insurance services.";"66330000";"Non-life insurance services."
;"#N/A";"66339000";"Other non-life insurance services."
66511000;"Life insurance services.";"66310000";"Life insurance and individual pension services."
;"#N/A";"66311000";"Life insurance services."
66512000;"Accident and health insurance services.";"66331000";"Accident and health insurance services."
66512100;"Accident insurance services.";"66331100";"Accident insurance services."
66512200;"Health insurance services.";"66331200";"Health insurance services."
66512210;"Voluntary health insurance services.";"66331210";"Voluntary health insurance services."
66512220;"Medical insurance services.";"66331220";"Medical insurance services."
66513000;"Legal insurance and all-risk insurance services.";"66332000";"All-risk insurance services."
;"#N/A";"66333000";"Legal insurance services."
66513100;"Legal expenses insurance services.";"66333100";"Legal expenses insurance services."
66513200;"Contractor's all-risk insurance services.";"66332100";"Contractor's all-risk insurance services."
66514000;"Freight insurance and Insurance services relating to transport.";"/";"/"
66514100;"Insurance related to Transport.";"66334000";"Insurance services relating to transport."
66514110;"Motor vehicle insurance services.";"66334100";"Motor vehicle insurance services."
66514120;"Marine, aviation and other transport insurance services.";"66334200";"Marine, aviation and other transport insurance services."
66514130;"Railway insurance services.";"66334210";"Railway insurance services."
66514140;"Aircraft insurance services.";"66334220";"Aircraft insurance services."
66514150;"Vessel insurance services.";"66334230";"Vessel insurance services."
66514200;"Freight insurance services.";"66335000";"Freight insurance services."
66515000;"Damage or loss insurance services.";"66336000";"Damage or loss insurance services."
66515100;"Fire insurance services.";"66336100";"Fire insurance services."
66515200;"Property insurance services.";"66336200";"Property insurance services."
66515300;"Weather and financial loss insurance services.";"66336300";"Weather and financial loss insurance services."
66515400;"Weather-related insurance services.";"66336310";"Weather-related insurance services."
66515410;"Financial loss insurance services.";"66336320";"Financial loss insurance services."
66515411;"Pecuniary loss insurance services.";"66336321";"Pecuniary loss insurance services."
66516000;"Liability insurance services.";"66337000";"Liability insurance services."
66516100;"Motor vehicle liability insurance services.";"66337100";"Motor vehicle liability insurance services."
66516200;"Aircraft liability insurance services.";"66337200";"Aircraft liability insurance services."
66516300;"Vessel liability insurance services.";"66337300";"Vessel liability insurance services."
66516400;"General liability insurance services.";"66337400";"General liability insurance services."
66516500;"Professional liability insurance services.";"66339400";"Professional liability insurance services."
66517000;"Credit and surety insurance services.";"66338000";"Credit and surety insurance services."
66517100;"Credit insurance services.";"66338100";"Credit insurance services."
66517200;"Surety insurance services.";"66338200";"Surety insurance services."
66517300;"Risk management insurance services.";"66338300";"Risk management insurance services."
66518000;"Insurance brokerage and agency services.";"67200000";"Services auxiliary to insurance and pension funding."
;"#N/A";"67210000";"Insurance brokerage and agency services."
;"#N/A";"67260000";"Other services auxiliary to insurance and pension funding."
66518100;"Insurance brokerage services.";"67211000";"Insurance brokerage services."
66518200;"Insurance agency services.";"67212000";"Insurance agency services."
66518300;"Insurance claims adjustment services.";"67213000";"Insurance claims adjustment services."
66519000;"Engineering, auxiliary, average, loss, actuarial and salvage insurance services.";"67200000";"Services auxiliary to insurance and pension funding."
;"#N/A";"67260000";"Other services auxiliary to insurance and pension funding."
66519100;"Oil or gas platforms insurance services.";"66339100";"Oil or gas platforms insurance services."
66519200;"Engineering insurance services.";"66339200";"Engineering insurance services."
66519300;"Auxiliary insurance services.";"66339300";"Auxiliary insurance services."
66519310;"Insurance consultancy services.";"67261000";"Insurance and pension consultancy services."
;"#N/A";"67261100";"Insurance consultancy services."
66519400;"Average adjustment services.";"67220000";"Average adjustment services."
66519500;"Loss adjustment services.";"67230000";"Loss adjustment services."
66519600;"Actuarial services.";"67240000";"Actuarial services."
66519700;"Salvage administration services.";"67250000";"Salvage administration services."
66520000;"Pension services.";"/";"/"
66521000;"Individual pension services.";"66310000";"Life insurance and individual pension services."
;"#N/A";"66312000";"Individual pension services."
66522000;"Group pension services.";"66320000";"Group pension services."
66523000;"Pension fund consultancy services.";"67261000";"Insurance and pension consultancy services."
;"#N/A";"67261200";"Pension fund consultancy services."
66523100;"Pension fund administration services.";"67262000";"Pension fund administration services."
66600000;"Treasury services.";"/";"/"
66700000;"Reinsurance services.";"66400000";"Reinsurance services."
;"#N/A";"66430000";"Other non-life reinsurance services."
66710000;"Life reinsurance services.";"66410000";"Life reinsurance services."
66720000;"Accident and health reinsurance services.";"66420000";"Accident and health reinsurance services."
70000000;"Real estate services.";"70000000";"Real estate services."
70100000;"Real estate services with own property.";"70100000";"Real estate services with own property."
70110000;"Development services of real estate.";"70110000";"Development services of real estate."
70111000;"Development of residential real estate.";"70111000";"Development of residential real estate."
70112000;"Development of non-residential real estate.";"70112000";"Development of non-residential real estate."
70120000;"Buying and selling of real estate.";"70120000";"Buying and selling of real estate."
70121000;"Building sale or purchase services.";"70121000";"Building sale or purchase services."
70121100;"Building sale services.";"70121100";"Building sale services."
70121200;"Building purchase services.";"70121200";"Building purchase services."
70122000;"Land sale or purchase services.";"70122000";"Land sale or purchase services."
70122100;"Land sale services.";"70122100";"Land sale services."
70122110;"Vacant-land sale services.";"70122110";"Vacant-land sale services."
70122200;"Land purchase services.";"70122200";"Land purchase services."
70122210;"Vacant-land purchase services.";"70122210";"Vacant-land purchase services."
70123000;"Sale of real estate.";"70123000";"Sale of real estate."
70123100;"Sale of residential real estate.";"70123100";"Sale of residential real estate."
70123200;"Sale of non-residential estate.";"70123200";"Sale of non-residential estate."
70130000;"Letting services of own property.";"70130000";"Letting services of own property."
70200000;"Renting or leasing services of own property.";"70200000";"Renting or leasing services of own property."
70210000;"Residential property renting or leasing services.";"70210000";"Residential property renting or leasing services."
70220000;"Non-residential property renting or leasing services.";"70220000";"Non-residential property renting or leasing services."
70300000;"Real estate agency services on a fee or contract basis.";"70300000";"Real estate agency services on a fee or contract basis."
70310000;"Building rental or sale services.";"70310000";"Building rental or sale services."
70311000;"Residential building rental or sale services.";"70311000";"Residential building rental or sale services."
70320000;"Land rental or sale services.";"70320000";"Land rental or sale services."
70321000;"Land rental services.";"70321000";"Land rental services."
70322000;"Vacant-land rental or sale services.";"70322000";"Vacant-land rental or sale services."
70330000;"Property management services of real estate on a fee or contract basis.";"70330000";"Property management services of real estate on a fee or contract basis."
70331000;"Residential property services.";"70331000";"Residential property services."
70331100;"Institution management services.";"70331100";"Institution management services."
70332000;"Non-residential property services.";"70332000";"Non-residential property services."
70332100;"Land management services.";"70332100";"Land management services."
70332200;"Commercial property management services.";"70332200";"Commercial property management services."
70332300;"Industrial property services.";"70332300";"Industrial property services."
70333000;"Housing services.";"70333000";"Housing services."
70340000;"Time-sharing services.";"70340000";"Time-sharing services."
71000000;"Architectural, construction, engineering and inspection services.";"74000000";"Architectural, engineering, construction, legal, accounting and other professional services."
;"#N/A";"74200000";"Architectural, engineering, construction and related technical consultancy services."
71200000;"Architectural and related services.";"74220000";"Architectural and related services."
71210000;"Advisory architectural services.";"74221000";"Advisory architectural services."
71220000;"Architectural design services.";"74222000";"Architectural design services."
71221000;"Architectural services for buildings.";"74222100";"Architectural services for buildings."
71222000;"Architectural services for outdoor areas.";"74222200";"Architectural services for outdoor areas."
71222100;"Urban areas mapping services.";"/";"/"
71222200;"Rural areas mapping services.";"/";"/"
71223000;"Architectural services for building extensions.";"74222300";"Architectural services for building extensions."
71230000;"Organisation of architectural design contests.";"74223000";"Organisation of architectural design contests."
71240000;"Architectural, engineering and planning services.";"74224000";"Architectural, engineering and planning services."
71241000;"Feasibility study, advisory service, analysis.";"/";"/"
71242000;"Project and design preparation, estimation of costs.";"/";"/"
71243000;"Draft plans (systems and integration).";"/";"/"
71244000;"Calculation of costs, monitoring of costs.";"/";"/"
71245000;"Approval plans, working drawings and specifications.";"/";"/"
71246000;"Determining and listing of quantities in construction.";"/";"/"
71247000;"Supervision of building work.";"/";"/"
71248000;"Supervision of project and documentation.";"/";"/"
71250000;"Architectural, engineering and surveying services.";"74225000";"Architectural, engineering and surveying services."
71251000;"Architectural and building-surveying services.";"74225100";"Architectural and building-surveying services."
71300000;"Engineering services.";"74230000";"Engineering services."
71310000;"Consultative engineering and construction services.";"74231000";"Consultative engineering and construction services."
71311000;"Civil engineering consultancy services.";"74231100";"Civil engineering consultancy services."
71311100;"Civil engineering support services.";"74231110";"Civil engineering support services."
71311200;"Transport systems consultancy services.";"74231120";"Transport systems consultancy services."
71311210;"Highways consultancy services.";"74231121";"Highways consultancy services."
71311220;"Highways engineering services.";"74231122";"Highways engineering services."
71311230;"Railway engineering services.";"74231123";"Railway engineering services."
71311240;"Airport engineering services.";"74231124";"Airport engineering services."
71311300;"Infrastructure works consultancy services.";"74231130";"Infrastructure works consultancy services."
71312000;"Structural engineering consultancy services.";"74231200";"Structural engineering consultancy services."
71313000;"Environmental engineering consultancy services.";"74231300";"Environmental engineering consultancy services."
71313100;"Noise-control consultancy services.";"74231310";"Noise-control consultancy services."
71313200;"Sound insulation and room acoustics consultancy services.";"74231320";"Sound insulation and room acoustics consultancy services."
71313400;"Environmental impact assessment for construction.";"90312000";"Environment impact studies."
71313410;"Risk or hazard assessment for construction.";"/";"/"
71313420;"Environmental standards for construction.";"/";"/"
71313430;"Environmental indicators analysis for construction.";"/";"/"
71313440;"Environmental Impact Assessment (EIA) services for construction.";"/";"/"
71313450;"Environmental monitoring for construction.";"90313000";"Environment monitoring system."
71314000;"Energy and related services.";"74231400";"Energy and related services."
71314100;"Electrical services.";"74231410";"Electrical services."
71314200;"Energy-management services.";"74231420";"Energy-management services."
71314300;"Energy-efficiency consultancy services.";"74231430";"Energy-efficiency consultancy services."
71314310;"Heating engineering services for buildings.";"74231431";"Heating engineering services for buildings."
71315000;"Building services.";"74231500";"Building services."
71315100;"Building-fabric consultancy services.";"74231510";"Building-fabric consultancy services."
71315200;"Building consultancy services.";"74231520";"Building consultancy services."
71315210;"Building services consultancy services.";"74231521";"Building services consultancy services."
71315300;"Building surveying services.";"74231530";"Building surveying services."
71315400;"Building-inspection services.";"74231540";"Building-inspection services."
71315410;"Inspection of ventilation system.";"/";"/"
71316000;"Telecommunication consultancy services.";"74231600";"Telecommunication consultancy services."
71317000;"Hazard protection and control consultancy services.";"74231700";"Hazard protection and control consultancy services."
71317100;"Fire and explosion protection and control consultancy services.";"74231710";"Fire and explosion protection and control consultancy services."
71317200;"Health and safety services.";"74231720";"Health and safety services."
71317210;"Health and safety consultancy services.";"74231721";"Health and safety consultancy services."
71318000;"Advisory and consultative engineering services.";"74231800";"Advisory and consultative engineering services."
71318100;"Artificial and natural lighting engineering services for buildings.";"74231810";"Artificial and natural lighting engineering services for buildings."
71319000;"Expert witness services.";"74231900";"Expert witness services."
71320000;"Engineering design services.";"74232000";"Engineering design services."
71321000;"Engineering design services for mechanical and electrical installations for buildings.";"74232100";"Engineering design services for mechanical and electrical installations for buildings."
71321100;"Construction economics services.";"74232110";"Construction economics services."
71321200;"Heating-system design services.";"74232120";"Heating-system design services."
71321300;"Plumbing consultancy services.";"/";"/"
71321400;"Ventilation consultancy services.";"/";"/"
71322000;"Engineering design services for the construction of civil engineering works.";"74232200";"Engineering design services for the construction of civil engineering works."
71322100;"Quantity surveying services for civil engineering works.";"74232210";"Quantity surveying services for civil engineering works."
71322200;"Pipeline design services.";"74232220";"Pipeline design services."
71322300;"Bridge-design services.";"74232230";"Bridge-design services."
71322400;"Dam-design services.";"74232240";"Dam-design services."
71322500;"Engineering design services for traffic installations.";"74232250";"Engineering design services for traffic installations."
71323000;"Engineering design services for industrial process and production.";"74232300";"Engineering design services for industrial process and production."
71323100;"Electrical power systems design services.";"74232310";"Electrical power systems design services."
71323200;"Plant engineering design services.";"74232320";"Plant engineering design services."
71324000;"Quantity surveying services.";"74232400";"Quantity surveying services."
71325000;"Foundation design services.";"74232500";"Foundation design services."
71326000;"Ancillary building services.";"74232600";"Ancillary building services."
71327000;"Load-bearing structure design services.";"74232700";"Load-bearing structure design services."
71328000;"Verification of load-bearing structure design services.";"74232800";"Verification of load-bearing structure design services."
71330000;"Miscellaneous engineering services.";"74233000";"Miscellaneous engineering services."
71331000;"Drilling-mud engineering services.";"74233100";"Drilling-mud engineering services."
71332000;"Geotechnical engineering services.";"74233200";"Geotechnical engineering services."
71333000;"Mechanical engineering services.";"74233300";"Mechanical engineering services."
71334000;"Mechanical and electrical engineering services.";"74233400";"Mechanical and electrical engineering services."
71335000;"Engineering studies.";"74233500";"Engineering studies."
71336000;"Engineering support services.";"74233600";"Engineering support services."
71337000;"Corrosion engineering services.";"74233700";"Corrosion engineering services."
71340000;"Integrated engineering services.";"74240000";"Integrated engineering services."
71350000;"Engineering-related scientific and technical services.";"74270000";"Engineering-related scientific and technical services."
71351000;"Geological, geophysical and other scientific prospecting services.";"74271000";"Geological, geophysical and other scientific prospecting services."
71351100;"Core preparation and analysis services.";"74271100";"Core preparation and analysis services."
71351200;"Geological and geophysical consultancy services.";"74271200";"Geological and geophysical consultancy services."
71351210;"Geophysical consultancy services.";"74271210";"Geophysical consultancy services."
71351220;"Geological consultancy services.";"74271220";"Geological consultancy services."
71351300;"Micropalaeontological analysis services.";"74271300";"Micropalaeontological analysis services."
71351400;"Petrophysical interpretation services.";"74271400";"Petrophysical interpretation services."
71351500;"Ground investigation services.";"74271500";"Ground investigation services."
71351600;"Weather-forecasting services.";"74271600";"Weather-forecasting services."
71351610;"Meteorology services.";"/";"/"
71351611;"Climatology services.";"/";"/"
71351612;"Hydrometeorology services.";"/";"/"
71351700;"Scientific prospecting services.";"74271700";"Scientific prospecting services."
71351710;"Geophysical prospecting services.";"74271710";"Geophysical prospecting services."
71351720;"Geophysical surveys of archaeological sites.";"74271711";"Geophysical surveys of archaeological sites."
71351730;"Geological prospecting services.";"74271720";"Geological prospecting services."
71351800;"Topographical and water divining services.";"/";"/"
71351810;"Topographical services.";"74271800";"Topographical services."
71351811;"Topographical surveys of archaeological sites.";"74271810";"Topographical surveys of archaeological sites."
71351820;"Water divining services.";"74271900";"Water divining services."
71351900;"Geology, oceanography and hydrology services.";"/";"/"
71351910;"Geology services.";"/";"/"
71351911;"Photogeology services.";"/";"/"
71351912;"Stratigraphic geology services.";"/";"/"
71351913;"Geological exploration services.";"/";"/"
